Age,Income,Employment Duration,Debt,Credit Score,Number of Dependents,Marital Status,Loan Amount Requested,Loan Duration,Loan Approval
57,1012,23,4800,609,1,Single,11036,55,0
53,12162,35,6382,578,4,Single,11963,35,0
51,8999,31,4829,451,5,Married,3343,44,0
46,8219,35,6153,526,3,Single,14835,40,0
41,6328,27,2794,542,2,Single,3950,58,1
41,4621,13,7612,309,4,Married,11843,53,0
59,12665,35,1097,691,1,Single,4018,22,1
21,12314,5,1638,347,2,Divorced,7144,36,0
20,1652,8,9850,503,5,Married,13046,7,0
51,17182,20,9317,456,3,Single,10328,21,0
40,9812,11,8455,325,0,Single,14355,26,0
40,4790,29,160,720,1,Married,4360,35,1
62,16659,30,9448,563,2,Divorced,1644,57,0
22,2645,39,5906,828,4,Married,3626,6,0
48,11435,3,8502,769,4,Divorced,8160,19,0
58,4688,30,8418,553,2,Married,517,21,0
23,8689,26,8464,845,4,Single,14120,60,0
54,2379,24,7081,446,2,Married,6499,14,0
27,5243,4,4412,625,1,Married,2156,54,0
57,11237,5,3157,637,4,Divorced,12897,13,1
24,17330,4,2338,417,1,Married,13118,14,0
56,6611,26,5588,464,3,Divorced,2096,39,0
55,13516,7,1601,849,3,Married,9637,50,1
38,14886,8,5888,497,3,Single,1787,38,0
37,14716,14,3718,673,3,Married,767,27,1
20,6912,35,5546,428,4,Single,934,35,0
39,7449,40,1925,713,2,Divorced,2535,12,1
64,2725,6,8758,679,4,Divorced,2997,23,0
21,16870,31,2915,300,5,Divorced,6940,26,0
45,10304,7,6898,466,4,Divorced,6537,10,0
29,8522,14,8443,315,1,Married,8306,12,0
55,14663,36,5652,411,2,Married,3708,17,0
53,5784,18,3501,667,0,Married,2113,22,0
64,10472,38,7274,401,0,Single,9410,29,0
58,18616,5,1602,705,2,Married,12670,42,1
22,11055,18,7359,806,0,Single,7664,49,0
30,13676,27,513,339,2,Single,2731,24,0
40,8446,16,8633,847,1,Married,12364,50,0
47,5725,18,8192,680,1,Single,6963,21,0
54,15769,30,6501,815,4,Divorced,9432,30,1
42,2409,10,902,796,0,Married,6195,32,1
65,9205,14,5719,580,2,Married,14137,56,0
44,17365,9,9412,650,1,Single,14378,60,0
31,1256,22,8148,633,4,Married,9496,47,0
65,19105,2,2321,823,0,Married,5012,49,1
64,16704,2,855,582,0,Single,8460,12,1
53,18807,17,1017,618,0,Married,13669,51,1
56,3990,24,5279,713,1,Married,5386,47,0
33,2195,19,7712,313,1,Married,4271,13,0
39,2244,28,4680,355,0,Single,14763,20,0
38,12415,21,7072,702,1,Married,10418,21,0
38,7766,14,6624,641,0,Married,6523,13,0
25,12662,38,195,498,3,Married,6404,41,0
33,17210,9,4694,591,1,Divorced,14418,37,1
48,18690,20,9524,740,2,Married,14925,22,0
59,11313,28,4651,377,1,Single,4012,41,0
27,3402,31,6991,411,0,Divorced,9790,27,0
49,17880,9,9709,834,2,Single,11313,37,0
51,14275,12,2697,674,4,Married,12497,16,1
26,15915,22,1057,415,2,Married,14078,50,0
34,1909,22,5207,441,2,Married,11702,11,0
28,16806,30,2792,496,1,Divorced,11675,27,0
49,1372,3,420,839,5,Married,8603,19,0
27,2344,2,2814,598,2,Single,12396,33,0
39,9515,20,2840,375,2,Divorced,12075,44,0
34,3431,1,1031,829,0,Single,2344,17,1
21,11585,3,7639,399,1,Single,4424,32,0
65,16462,0,1491,778,0,Single,11791,6,1
64,2695,14,4975,767,1,Single,13213,15,0
42,2907,32,4947,591,4,Single,13670,38,0
38,18164,5,509,424,5,Married,14625,21,0
54,2019,6,1859,818,2,Single,5381,44,0
55,12457,18,5061,322,1,Single,1034,57,0
18,2403,0,1858,461,2,Married,8077,11,0
42,18810,38,9105,805,2,Divorced,6230,59,1
53,9855,18,5607,320,3,Married,8976,30,0
34,6868,25,2065,763,0,Divorced,8487,55,1
58,11839,11,2966,782,5,Single,11361,25,1
41,1010,21,6773,801,1,Married,12478,41,0
19,7330,12,7892,608,4,Divorced,9821,28,0
57,16061,27,9788,502,5,Divorced,9195,21,0
32,10230,13,4442,715,3,Married,4641,6,1
49,8464,21,9247,441,0,Married,8436,58,0
56,15746,29,9215,406,4,Married,14258,35,0
23,4003,19,3204,828,4,Married,13955,32,0
18,8195,26,575,836,2,Married,9228,57,1
64,14662,37,198,590,0,Single,8753,7,1
40,14739,40,7423,610,3,Single,6361,53,0
56,16588,33,1365,684,1,Married,5701,26,1
34,2789,38,7834,352,1,Married,2883,14,0
51,8598,40,1998,482,3,Single,8902,52,0
58,5838,36,5350,668,2,Divorced,2947,29,0
46,6872,0,6444,312,2,Single,5304,53,0
26,12367,14,1016,459,4,Married,11086,46,0
30,5299,31,3618,583,0,Divorced,14815,44,0
23,18357,7,25,586,4,Married,3769,47,1
23,8083,32,9750,307,1,Divorced,9068,12,0
37,6494,17,3724,371,3,Married,9877,35,0
20,12317,28,3458,397,0,Single,11971,50,0
34,4129,31,6593,386,3,Married,7464,7,0
29,1104,32,8662,400,0,Single,7562,17,0
65,8433,4,7280,580,5,Divorced,3998,18,0
64,8689,17,8069,588,1,Single,14879,8,0
62,4567,9,4746,495,1,Divorced,3347,48,0
18,18565,35,7589,690,5,Married,8158,45,1
34,5644,32,9077,749,0,Single,7946,48,0
20,15966,22,6978,667,2,Divorced,8583,23,1
43,12330,39,9067,729,0,Divorced,9478,44,0
32,5394,4,9133,395,1,Divorced,1232,49,0
53,4534,33,3041,560,3,Divorced,5563,11,0
49,13388,23,7765,811,4,Married,12560,47,0
49,12319,16,5404,420,3,Married,7813,57,0
21,7475,30,571,665,1,Married,7736,32,1
35,19158,6,8796,631,3,Divorced,3199,20,1
36,15728,16,4980,351,2,Married,13309,57,0
60,13006,27,8573,695,2,Divorced,2658,20,0
52,17150,37,1236,617,0,Divorced,12312,24,1
57,1446,21,2380,576,3,Divorced,4164,43,0
31,1108,14,7177,493,3,Single,11347,56,0
50,4239,36,1517,320,1,Married,9770,52,0
31,6931,14,1533,698,0,Married,8311,25,1
51,5053,24,5887,501,0,Single,11986,25,0
21,14746,20,7859,765,3,Single,12338,23,0
41,2245,37,3489,450,4,Single,8653,39,0
46,14839,1,4642,458,3,Single,5119,44,0
36,13856,26,9062,609,3,Divorced,2693,42,0
23,6105,31,2150,803,3,Married,11003,40,1
50,3922,20,5319,325,2,Married,5063,43,0
57,3513,3,3766,365,5,Married,10276,43,0
36,3801,18,4960,562,0,Divorced,3506,6,0
18,14895,1,6061,771,5,Married,4544,56,1
22,7981,25,5857,466,2,Single,1710,17,0
44,9221,33,4487,453,4,Married,12106,10,0
33,7038,13,7750,642,1,Married,2486,32,0
23,16082,14,9804,712,4,Divorced,3670,44,0
57,15648,19,1077,483,0,Single,11418,25,0
30,1364,33,1300,493,1,Single,7973,45,0
65,2800,35,6649,301,5,Single,2248,24,0
52,15110,18,7181,514,4,Married,1257,43,1
36,6958,8,8138,782,0,Single,9869,20,0
29,10096,6,2529,331,4,Single,1418,11,0
33,8436,29,3260,314,1,Married,9811,14,0
60,13638,12,363,617,1,Divorced,9397,41,1
27,1179,26,845,542,4,Married,6554,53,0
42,4873,34,3032,316,2,Divorced,5429,28,0
37,18570,12,1327,833,4,Divorced,12122,15,1
48,16455,14,8583,380,5,Single,3361,6,0
21,18157,8,3255,735,4,Single,4994,16,1
61,13797,22,5136,307,4,Married,2307,54,0
40,5460,35,7108,586,2,Divorced,10091,55,0
19,16316,39,3237,485,3,Married,3149,25,0
39,1352,2,9497,823,1,Single,4923,33,0
54,6344,33,5668,721,5,Divorced,1795,27,0
25,5507,18,6312,765,0,Single,10312,25,0
24,5830,27,8956,382,1,Single,2942,52,0
31,12220,22,5465,782,1,Single,8139,43,1
20,1117,39,498,624,3,Divorced,3095,21,1
33,17865,6,6062,718,1,Divorced,5637,7,1
36,5287,40,2944,350,1,Single,13706,30,0
35,5477,11,7952,326,2,Divorced,12864,32,0
33,7533,13,5856,844,2,Single,1572,8,0
25,17627,14,7838,361,2,Single,4575,28,0
50,13755,2,6077,470,2,Single,10141,37,0
29,1865,14,135,585,2,Divorced,4442,22,1
28,12173,23,9292,416,5,Married,2271,45,0
22,6329,7,4033,303,0,Married,6175,25,0
44,1603,4,6700,365,3,Divorced,1517,35,0
29,6756,3,4113,359,4,Divorced,4192,33,0
34,12254,13,6546,801,5,Single,12916,52,0
23,5018,15,8396,528,2,Single,9210,50,0
50,6192,19,4594,399,3,Married,2851,58,0
22,3015,23,561,418,4,Single,9827,28,0
45,10850,5,5400,368,1,Married,3272,24,0
31,4380,30,7333,520,5,Married,1411,30,0
22,4770,5,3314,522,1,Divorced,9507,29,0
50,6829,34,3960,803,3,Divorced,1473,6,0
65,2613,14,2211,510,0,Divorced,10654,33,0
58,14147,28,2371,561,0,Married,11558,34,1
36,16545,2,6974,817,3,Divorced,11102,49,1
39,19263,10,2681,547,0,Married,13877,55,1
22,6372,2,2806,556,0,Divorced,3602,55,1
19,11538,27,2255,362,1,Married,7962,40,0
47,1148,9,9092,691,0,Single,2300,55,0
64,2754,32,6382,839,0,Single,1308,22,0
56,8378,15,9942,716,3,Married,5938,16,0
21,14591,9,4899,352,0,Married,5633,42,0
50,10371,32,3159,337,5,Single,9261,59,0
30,13779,35,5656,607,2,Married,1469,12,1
37,10795,2,1452,352,2,Married,4579,31,0
24,6692,4,9435,751,3,Single,2379,28,0
32,5218,11,2322,760,2,Married,3819,23,1
40,5803,12,9862,785,1,Divorced,5205,34,0
31,19761,23,7097,436,5,Single,7111,44,0
40,12672,31,1768,671,5,Divorced,14771,55,1
36,4182,15,6096,555,3,Married,887,39,0
46,12009,31,5185,694,0,Married,14485,43,1
37,15328,36,1169,336,2,Divorced,8567,59,0
46,3586,35,4710,446,1,Married,13546,13,0
41,3648,20,6590,307,3,Married,6457,26,0
35,8313,11,386,550,3,Divorced,2989,26,1
27,19101,20,2430,746,0,Married,8009,54,1
58,13544,20,1405,562,4,Single,9207,41,1
25,8407,5,123,738,2,Divorced,6437,22,1
43,18254,8,3997,558,1,Divorced,4344,21,1
46,16234,0,5909,622,3,Divorced,3390,58,0
27,16012,11,3896,829,2,Divorced,12832,20,1
34,10735,13,9816,600,1,Single,1942,20,0
19,14425,5,8066,784,5,Divorced,1222,45,0
23,16698,0,9373,391,5,Divorced,9447,22,0
22,16321,21,727,463,1,Married,2750,56,0
45,13646,33,7039,634,5,Divorced,2408,6,0
58,5893,10,7715,614,3,Married,3086,18,0
22,10476,2,3670,537,2,Divorced,9077,43,1
35,18270,5,1141,382,1,Divorced,6626,15,0
43,19642,5,4031,408,3,Single,7273,38,0
37,5382,19,8550,477,2,Married,11707,31,0
58,2785,20,3742,549,2,Single,13147,17,0
44,14030,1,2844,390,3,Married,8690,24,0
29,12735,25,2211,638,2,Divorced,4587,20,1
24,17679,30,972,468,4,Single,10183,58,0
20,11245,25,360,438,1,Married,5578,10,0
27,3597,31,2632,816,1,Married,8642,7,0
51,18064,9,3190,483,2,Single,10659,56,0
42,1324,22,4948,469,3,Married,12992,19,0
52,16160,5,1624,661,0,Divorced,3818,34,1
33,13614,22,1756,543,5,Married,3538,46,1
19,1986,27,7818,437,2,Divorced,9764,6,0
41,1760,29,5119,327,0,Married,13153,18,0
27,12885,13,6026,818,2,Single,10992,54,1
55,10228,36,8432,697,0,Divorced,14913,37,0
39,18290,31,6975,632,2,Married,1268,39,1
43,6499,33,975,616,3,Divorced,11371,59,1
60,1364,40,4318,725,5,Single,9678,19,0
56,9027,21,5923,435,0,Married,13204,57,0
44,14532,30,2313,566,4,Married,11798,60,1
46,15408,6,9497,406,3,Divorced,6057,43,0
64,17105,40,787,437,5,Single,11051,43,0
55,8939,20,2428,346,2,Single,5762,55,0
37,14936,15,8747,667,0,Married,696,56,0
44,10261,19,6664,305,5,Divorced,11736,46,0
58,16863,18,9751,822,1,Married,2807,20,0
37,13561,31,7483,828,3,Married,1889,44,0
61,11447,14,1363,571,0,Divorced,7239,11,1
36,15172,4,3959,365,3,Single,5811,34,0
37,12878,10,8781,719,0,Married,4058,42,0
52,13411,14,1749,638,1,Married,11273,24,1
64,6448,28,6671,797,4,Divorced,10763,57,0
19,3107,3,540,768,1,Divorced,3490,6,1
47,8928,35,7634,630,2,Married,13886,26,0
51,16234,22,8482,430,3,Single,6497,44,0
39,17310,14,3935,829,4,Divorced,10361,23,1
20,14528,2,3958,737,3,Married,10109,32,1
23,14313,31,3859,542,5,Single,11418,33,1
32,2559,9,8050,762,0,Divorced,6753,13,0
44,19125,39,9447,649,2,Divorced,6733,36,1
27,16167,37,5331,316,2,Married,12824,17,0
26,16343,21,8199,765,3,Divorced,11561,47,0
50,6830,13,1657,662,2,Married,13780,11,1
49,8523,16,6185,509,3,Divorced,10278,31,0
65,18009,20,4428,824,0,Single,5167,21,1
23,19074,14,9448,719,0,Single,4902,35,1
58,16524,14,7237,432,3,Divorced,6705,24,0
53,14285,0,1039,313,1,Married,13092,23,0
19,11973,23,2116,343,1,Divorced,10918,29,0
46,4006,11,8876,676,0,Married,14555,50,0
21,5302,9,4018,594,4,Divorced,12428,25,0
18,18472,30,9989,695,1,Single,9623,12,0
36,5611,10,7546,403,3,Married,7488,12,0
43,10372,15,1824,744,0,Single,14255,21,1
42,15080,8,3534,361,2,Single,10234,47,0
27,16082,13,6670,711,2,Single,2492,52,1
32,15641,18,8254,620,1,Divorced,12398,19,0
39,11093,30,8452,430,4,Married,4559,17,0
65,9378,8,3571,498,5,Single,7703,34,0
38,2597,35,3192,335,1,Married,7393,20,0
39,12600,38,4953,515,4,Married,12241,13,1
53,4747,25,9680,605,1,Single,3644,44,0
51,14879,7,9322,311,2,Divorced,7382,58,0
47,14017,23,4275,382,4,Single,7970,14,0
42,19964,7,354,331,2,Single,13584,51,0
62,8432,18,5029,707,3,Married,10226,33,0
45,19890,29,2774,385,3,Divorced,11828,32,0
18,5725,21,588,710,0,Married,13534,12,1
62,11437,8,604,555,2,Divorced,3174,49,1
21,14269,3,8365,540,2,Single,5048,19,0
24,14092,36,353,751,0,Divorced,13618,16,1
26,8002,7,5434,300,3,Married,13545,37,0
53,7131,0,433,581,3,Single,9552,56,0
36,14261,27,8450,813,4,Divorced,14763,33,0
18,13612,5,867,418,4,Divorced,2052,11,0
27,5537,35,8787,804,5,Married,6514,40,0
53,14091,10,5764,379,3,Divorced,13606,11,0
26,3335,4,393,518,5,Single,1892,29,1
62,5321,23,3754,816,1,Divorced,10571,14,0
63,14254,17,4370,765,2,Married,9072,7,1
59,1559,19,4521,817,4,Divorced,5838,43,0
49,1713,27,7699,801,1,Single,1148,19,0
49,5593,12,4578,357,4,Single,13033,56,0
23,16184,4,8405,636,0,Divorced,12313,36,0
65,16261,29,2126,809,2,Divorced,6894,35,1
55,1256,0,8330,725,5,Single,5160,60,0
34,15574,21,4193,669,5,Married,12109,32,1
27,1037,17,3960,710,4,Single,1320,41,0
44,11264,4,663,731,3,Divorced,971,51,1
52,13697,30,2832,495,5,Divorced,8554,36,0
38,9652,5,9265,676,0,Married,10708,58,0
42,16930,26,4574,664,0,Single,621,47,1
45,2832,24,6371,704,3,Single,5945,11,0
64,16517,28,7624,791,0,Married,8195,48,1
32,6167,27,6292,365,2,Single,5376,50,0
21,1432,15,5177,690,4,Married,3295,23,0
46,5151,11,8353,382,0,Single,4716,57,0
26,15912,19,7006,780,2,Married,2686,19,1
44,7411,17,9692,528,3,Married,2634,25,0
43,19135,33,3178,524,4,Married,2677,59,1
36,1256,22,5546,412,3,Divorced,2799,57,0
45,1671,26,4490,484,4,Divorced,6481,16,0
34,1489,16,4896,811,0,Divorced,1883,58,0
60,7889,20,185,472,0,Single,14624,42,0
58,12906,39,4653,822,4,Married,12193,45,1
59,19480,30,1980,504,2,Single,4642,9,1
37,19066,2,4541,837,2,Single,2468,49,1
62,13603,16,7808,618,2,Married,12354,11,0
57,3460,25,829,458,1,Divorced,7144,28,0
56,5529,22,3519,577,5,Single,10525,13,0
40,2975,5,8008,447,5,Single,12639,35,0
64,4216,27,5909,382,5,Single,2972,41,0
49,15267,7,1225,718,2,Divorced,5994,57,1
64,10581,7,5774,837,0,Married,14665,47,0
50,5515,18,2844,848,1,Married,13518,16,0
63,13048,37,7347,691,2,Single,12898,52,0
22,10776,28,2733,432,0,Married,9942,10,0
60,3963,22,4420,541,1,Divorced,6406,8,0
65,7786,31,3996,750,0,Married,3610,20,0
51,14866,9,9690,499,4,Single,8826,7,0
57,7200,26,1688,416,0,Single,14106,7,0
28,18360,0,2447,518,1,Married,9301,13,1
20,8345,38,867,604,2,Single,9749,59,1
50,1045,28,6952,542,5,Divorced,11726,51,0
28,2193,2,6084,591,1,Divorced,7071,35,0
33,5512,36,8431,600,2,Divorced,10680,46,0
35,17630,30,5305,687,2,Divorced,4274,10,1
47,9983,10,8239,508,3,Single,10938,35,0
65,1636,21,4049,613,4,Single,5155,49,0
27,4775,17,3457,325,3,Married,758,15,0
35,3421,34,3228,378,5,Single,7368,38,0
55,14025,5,1248,427,1,Married,7317,29,0
36,10280,2,1167,712,3,Single,6244,24,1
53,5183,4,3490,436,5,Married,14972,35,0
30,12351,8,1897,633,2,Married,12592,30,1
63,18096,27,2179,847,1,Divorced,9607,16,1
20,6323,18,5955,687,3,Married,4442,54,0
27,13888,27,2720,529,0,Married,737,40,1
55,4644,26,1943,720,5,Married,3855,6,1
18,17142,12,5912,423,5,Married,9379,22,0
44,8773,37,7686,387,4,Married,8404,36,0
63,11778,20,3696,440,0,Divorced,7101,11,0
25,13501,26,2825,350,1,Married,6206,18,0
63,15409,5,8414,704,3,Married,1658,57,0
59,3108,37,1746,636,2,Married,10821,31,0
34,4614,10,529,665,3,Single,1094,41,1
26,11251,40,6384,557,1,Single,11393,10,0
23,12678,16,8325,687,1,Divorced,2250,52,0
60,15367,38,4486,344,1,Married,902,19,0
42,5332,6,101,568,1,Married,9513,56,1
56,13002,29,3723,610,5,Single,4338,20,1
45,16700,20,2728,577,3,Married,10927,17,1
50,14769,0,2545,774,0,Divorced,3040,55,0
54,7963,24,2558,444,2,Married,6378,51,0
26,8838,31,6846,534,2,Divorced,10994,47,0
35,13399,7,948,435,4,Single,7990,13,0
38,13243,4,9760,744,5,Divorced,10389,60,0
19,2845,29,4936,652,1,Divorced,12620,36,0
60,14942,7,2053,693,1,Divorced,6034,31,1
55,17766,18,193,574,1,Divorced,5786,34,1
57,5112,29,8933,683,5,Divorced,2113,9,0
53,13780,14,7304,622,0,Divorced,13272,55,0
60,16690,35,2959,482,1,Divorced,7079,33,0
54,11088,26,8174,739,4,Divorced,6151,30,0
32,2509,12,2923,362,4,Divorced,4179,45,0
45,13404,13,3239,333,0,Single,4052,37,0
35,2578,36,3865,776,5,Divorced,10919,41,0
51,18263,29,8229,386,1,Divorced,12370,16,0
39,19546,38,9890,509,3,Married,7738,42,0
28,15106,12,4566,761,3,Married,5496,15,1
30,10840,15,6595,380,2,Married,1964,43,0
21,13931,6,5609,621,0,Divorced,13431,41,1
39,2359,26,3213,714,3,Single,6782,55,0
24,5242,34,5108,489,2,Single,5382,58,0
60,17464,14,1783,532,4,Married,6745,32,1
41,3709,27,8294,691,2,Married,7111,22,0
21,19806,34,5830,468,1,Divorced,3600,12,0
45,13791,6,5831,742,1,Single,4613,14,1
32,18051,19,41,467,4,Single,10648,40,0
18,19880,31,6209,530,0,Married,4593,59,1
20,4499,37,1061,449,5,Single,8624,14,0
31,12690,39,9868,849,1,Married,5351,41,0
55,9080,31,3689,685,1,Married,9378,59,1
18,2189,25,7595,680,2,Divorced,10728,35,0
55,14908,38,6807,574,2,Married,4079,36,1
55,13751,19,3997,361,2,Divorced,9292,24,0
38,15714,17,325,766,3,Single,9735,46,1
65,2025,14,7205,827,4,Single,5945,60,0
46,1071,21,1120,449,0,Married,10071,28,0
22,6546,21,107,441,2,Married,5028,25,0
27,3685,20,6294,415,0,Divorced,8066,11,0
45,10385,1,5193,364,2,Divorced,9733,48,0
38,19232,39,7224,728,1,Single,2073,29,1
24,11576,17,8526,609,0,Single,13163,52,0
20,3022,22,2039,729,3,Married,6220,27,0
62,16831,12,803,460,2,Married,10055,11,0
64,13940,40,766,605,5,Divorced,9702,57,1
37,18682,8,3527,660,4,Married,13503,29,1
36,5102,6,2306,577,1,Divorced,1756,47,1
52,18288,40,1488,595,2,Single,1627,27,1
21,4026,0,4129,850,0,Single,9715,23,0
22,7709,1,2373,468,2,Married,12386,21,0
18,6969,3,9028,758,1,Divorced,3284,41,0
21,3620,13,3309,306,4,Married,13008,57,0
29,3646,31,6834,431,4,Married,6581,18,0
44,5865,35,5735,646,4,Divorced,1549,42,0
59,3289,1,4834,552,5,Married,5683,57,0
40,8370,39,6990,709,1,Divorced,2801,29,0
42,14854,13,3983,842,5,Divorced,13613,24,1
38,10677,19,3768,654,5,Married,9846,55,1
41,12343,24,1504,667,2,Divorced,529,25,1
42,18824,7,6793,810,1,Single,9478,32,1
62,1765,27,2450,832,1,Single,12797,22,0
63,13671,20,2033,827,2,Single,11852,21,1
49,17158,22,8002,827,3,Single,9862,6,1
49,5092,31,9891,701,5,Married,3698,26,0
22,13975,7,6019,474,4,Single,11437,32,0
53,10341,30,1307,377,0,Single,14959,6,0
63,13334,36,975,739,5,Single,14430,35,1
59,17077,15,4939,848,0,Single,1864,25,1
59,16835,39,3733,531,2,Married,10233,29,1
56,3666,26,8551,699,0,Single,12838,51,0
33,6968,39,2223,512,3,Divorced,4993,7,1
50,8641,40,484,492,1,Divorced,9005,20,0
38,19565,17,1428,566,4,Married,3195,34,1
26,10834,34,2080,425,0,Married,13301,40,0
23,4888,14,695,681,0,Married,7145,18,1
62,1840,26,6300,843,2,Single,9221,24,0
52,14873,16,4660,801,2,Married,6380,6,1
56,11846,39,201,702,1,Single,8649,50,1
39,6899,1,9390,560,4,Married,6359,52,0
58,1565,30,9459,686,0,Divorced,13647,21,0
22,7005,36,8265,711,1,Divorced,11158,48,0
59,10156,40,8287,645,4,Single,10933,8,0
40,11474,40,3477,393,1,Married,9003,45,0
34,10187,33,2202,627,0,Divorced,1495,11,1
29,8226,33,7490,399,2,Single,7365,36,0
40,10379,2,8449,760,2,Divorced,14110,10,0
33,6890,16,6317,614,2,Married,7996,31,0
20,14113,13,4425,324,3,Single,11215,33,0
47,5311,13,5350,793,1,Divorced,3131,20,0
39,12446,37,2806,652,0,Married,14952,14,1
26,9848,34,7163,416,1,Single,763,60,0
46,7083,0,185,498,2,Divorced,8184,27,0
64,13598,28,8070,578,5,Divorced,12544,42,0
54,17940,3,8334,378,5,Single,14330,26,0
40,3580,32,7050,723,1,Married,8712,47,0
30,14844,16,8831,653,4,Single,11216,34,0
49,10553,27,2074,825,5,Divorced,13336,31,1
63,10386,25,7654,840,5,Divorced,9888,11,0
64,15635,7,201,776,1,Divorced,5543,16,1
65,1671,33,5710,309,3,Married,5616,41,0
40,1777,17,3165,802,3,Divorced,3633,25,0
62,4022,30,2102,559,2,Divorced,8897,49,0
34,19244,26,9102,823,0,Single,2136,25,1
57,14817,15,1571,305,4,Divorced,9322,32,0
38,15260,9,5125,334,0,Single,10918,11,0
19,2074,39,6697,474,0,Divorced,8311,38,0
54,10908,11,5169,741,4,Single,11081,35,1
23,10475,21,2159,446,3,Single,5035,55,0
61,13878,15,1329,492,5,Single,1598,39,0
35,16120,11,3613,312,2,Single,789,10,0
47,2986,10,8652,829,1,Married,3104,21,0
39,11825,19,8998,545,3,Divorced,707,17,0
50,10193,0,3699,413,2,Married,12506,17,0
47,18430,26,6027,532,5,Divorced,8963,16,1
34,3176,2,2273,621,3,Single,4178,57,0
60,19722,11,8250,837,4,Divorced,9106,56,1
49,11047,29,4823,425,0,Single,3968,26,0
59,17884,8,9347,612,4,Divorced,13171,12,0
31,19617,36,7075,810,5,Single,9976,39,1
27,5608,0,497,783,1,Divorced,5486,34,0
64,12906,3,6959,580,4,Divorced,10354,11,0
53,8234,14,6210,582,5,Divorced,12706,41,0
51,7610,26,7126,691,0,Single,9733,39,0
26,11524,7,3976,822,3,Divorced,4590,54,1
59,17984,22,6420,681,2,Single,7303,13,1
45,14411,14,1607,515,5,Married,2794,42,1
28,10180,26,8912,841,5,Divorced,12405,15,0
31,16225,30,1274,415,1,Single,14107,21,0
56,11073,38,690,808,3,Single,2961,7,1
64,5483,7,4023,799,5,Single,8445,24,0
36,6901,29,7247,570,5,Married,10035,12,0
32,7129,17,3437,739,2,Single,6173,7,1
45,19138,3,2355,590,0,Married,11454,50,1
41,19848,21,5581,338,4,Married,14504,28,0
25,11415,2,749,323,3,Single,14672,36,0
60,5482,14,3051,342,2,Divorced,10920,9,0
26,10686,34,7763,469,2,Married,3867,21,0
64,8400,37,3564,639,4,Single,14467,15,1
50,7806,32,5758,468,3,Married,1443,54,0
50,11516,13,1704,837,3,Single,13680,26,1
36,8396,0,6074,771,0,Single,4656,33,0
20,8338,25,2377,442,3,Married,12751,51,0
27,10950,7,8019,400,5,Single,14020,17,0
57,13500,15,5274,774,4,Married,665,18,1
64,12545,37,3231,610,3,Single,2405,57,1
59,6241,9,6409,359,0,Divorced,3556,45,0
18,5695,36,2215,328,2,Divorced,10015,22,0
46,12530,25,6288,830,5,Married,13442,23,0
51,15312,27,6329,372,3,Married,850,58,0
30,19972,11,885,693,4,Married,11002,15,1
18,15318,19,864,693,3,Married,14959,33,1
51,19166,13,6917,780,1,Divorced,3809,18,1
46,12324,34,3054,772,0,Married,6161,39,1
65,4218,28,8977,612,2,Single,1431,54,0
64,5016,11,8648,737,1,Single,4338,11,0
30,3837,17,8536,623,4,Married,14692,17,0
65,17312,1,553,386,3,Single,9805,34,0
46,8034,1,5116,658,0,Married,10878,18,0
56,8309,16,7683,496,5,Single,8558,31,0
41,15379,9,787,684,3,Single,2489,9,1
43,5239,17,8896,417,3,Married,10077,20,0
34,13128,21,4907,797,3,Married,3984,21,1
24,16856,18,7190,761,5,Divorced,8386,58,1
30,10611,0,9144,795,3,Married,1616,24,0
22,5150,23,814,546,0,Divorced,8825,52,1
43,12109,35,9740,533,5,Married,12643,31,0
20,2446,24,8335,716,5,Single,9919,37,0
24,12936,35,2777,766,1,Divorced,7462,11,1
56,12036,30,3766,781,4,Single,6467,57,1
18,7468,30,4958,664,5,Married,11801,11,0
34,15021,1,3825,452,1,Married,13805,10,0
60,5175,18,1216,571,0,Married,11196,7,1
42,16390,11,9999,691,4,Married,12297,57,0
20,6080,9,4470,846,5,Divorced,8404,7,0
32,16471,30,6772,729,2,Divorced,10573,42,1
46,15893,21,9481,488,1,Married,5033,8,0
60,18248,22,7717,551,0,Single,9371,11,1
49,17009,22,8747,694,0,Divorced,11386,36,0
43,7217,14,862,518,0,Single,3169,48,1
33,6672,25,6217,489,4,Married,9939,10,0
42,2502,2,5938,533,3,Divorced,1691,55,0
